,x,y,z,Category_prefix,Category
2700,0.6413474,0.40349346,-0.50310445,"['max', 'cos', 'x_1', '**', 'x_1', '2']","max(cos(x_1),(x_1**2))"
2701,0.35247713,0.9414834,-0.6329777,"['-', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1-0.49)
2702,1.1453955,-0.39697844,-0.15389901,"['+', 'c_1', 'exp', 'x_1', '<PAD>', '<PAD>']",(0.22+exp(x_1))
2703,0.3668028,1.6098963,-0.20598957,"['cos', '+', 'c_1', 'tan', 'x_1', '<PAD>']",cos((0.64+tan(x_1)))
2704,-0.44918942,0.27989972,0.24558848,"['cos', 'cos', '+', 'c_1', 'x_1', '<PAD>']",cos(cos((0.3+x_1)))
2705,0.056519777,0.7252297,-0.0059541464,"['cos', '**', 'c_1', 'exp', 'x_1', '<PAD>']",cos((0.62**exp(x_1)))
2706,0.42902118,-0.23321041,-1.9463706,"['abs', '+', 'c_1', 'sin', 'x_1', '<PAD>']",abs((0.88+sin(x_1)))
2707,1.3944911,-2.4423122,0.35764778,"['/', 'acos', 'cos', 'x_1', 'c_1', '<PAD>']",(acos(cos(x_1))/0.08)
2708,0.61195105,0.25799483,-0.048648916,"['-', '+', 'x_1', 'abs', 'x_1', 'c_1']",((x_1+abs(x_1))-0.04)
2709,-1.4331033,-0.74149805,-0.29977423,"['cos', 'abs', 'max', 'c_1', 'x_1', '<PAD>']","cos(abs(max(0.85,x_1)))"
2710,-0.9674018,-0.83719206,-0.5992608,"['+', '+', 'c_1', 'x_1', 'abs', 'x_1']",((0.02+x_1)+abs(x_1))
2711,-2.226572,0.071924955,0.26716223,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.49+x_1)
2712,-0.5267545,-0.7610875,-0.11322671,"['max', '-', 'x_1', 'c_1', 'cos', 'x_1']","max((x_1-0.56),cos(x_1))"
2713,0.047717717,0.43374792,0.43256748,"['tan', 'sqrt', 'abs', '*', 'c_1', 'x_1']",tan(sqrt(abs((0.32*x_1))))
2714,0.3140297,-0.37600484,-0.5498866,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.24*x_1)
2715,0.3819547,0.5620673,-0.5715819,"['abs', '/', 'c_1', 'x_1', '<PAD>', '<PAD>']",abs((0.54/x_1))
2716,0.19988456,0.27955583,0.703972,"['-', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1-0.98)
2717,0.8579678,0.15771864,0.14609948,"['-', 'log', 'sqrt', 'acos', 'x_1', 'c_1']",(log(sqrt(acos(x_1)))-0.42)
2718,0.6297237,0.5187025,-0.76316917,"['max', '/', 'x_1', 'c_1', 'cos', 'x_1']","max((x_1/0.95),cos(x_1))"
2719,0.34708735,0.6556152,-0.5319163,"['asin', 'sin', '+', 'c_1', 'x_1', '<PAD>']",asin(sin((0.18+x_1)))
2720,0.94681805,-0.55840266,0.024305716,"['min', 'exp', 'x_1', '*', 'c_1', 'x_1']","min(exp(x_1),(0.31*x_1))"
2721,-1.0425602,-1.7609984,0.26084343,"['**', 'c_1', '*', 'x_1', 'sin', 'x_1']",(0.65**(x_1*sin(x_1)))
2722,1.107017,0.37147275,-0.34900397,"['sin', 'sin', 'exp', 'max', 'c_1', 'x_1']","sin(sin(exp(max(0.21,x_1))))"
2723,-2.652676,0.41790918,0.2690857,"['asin', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","asin(max(0.86,x_1))"
2724,-0.4932604,-0.27697375,-1.9846774,"['abs', '*', 'c_1', 'cos', 'x_1', '<PAD>']",abs((0.0*cos(x_1)))
2725,0.6278945,1.0902282,-0.61660004,"['+', 'x_1', 'max', 'c_1', 'x_1', '<PAD>']","(x_1+max(0.02,x_1))"
2726,0.32965946,1.2807866,0.040431045,"['tan', 'tan', 'exp', '*', '2', 'x_1']",tan(tan(exp((2*x_1))))
2727,-0.77969563,0.72398055,-1.6137693,"['cos', '+', 'c_1', 'exp', 'x_1', '<PAD>']",cos((0.36+exp(x_1)))
2728,-0.88858485,0.05097379,-0.8415636,"['+', 'c_1', '/', 'x_1', 'tan', 'x_1']",(0.48+(x_1/tan(x_1)))
2729,-0.18893813,-1.3011274,-0.19270252,"['+', 'c_1', 'sqrt', 'cos', 'x_1', '<PAD>']",(1.0+sqrt(cos(x_1)))
2730,0.033312753,1.9233541,-0.016011879,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.49*x_1)
2731,-0.7222748,0.53518236,-0.11824837,"['**', 'c_1', 'asin', 'acos', 'cos', 'x_1']",(0.22**asin(acos(cos(x_1))))
2732,0.29701573,-2.5256915,1.3011527,"['+', 'x_1', 'cos', '-', 'c_1', 'x_1']",(x_1+cos((0.52-x_1)))
2733,0.5500258,0.57603323,-0.47909504,"['**', 'c_1', '*', 'x_1', 'exp', 'x_1']",(0.04**(x_1*exp(x_1)))
2734,-0.79881555,-0.040618077,-0.4721231,"['**', 'c_1', '/', 'x_1', 'exp', 'x_1']",(0.87**(x_1/exp(x_1)))
2735,0.22684364,0.9479834,0.5154958,"['*', 'x_1', 'max', 'c_1', 'x_1', '<PAD>']","(x_1*max(0.35,x_1))"
2736,-0.16175601,0.19257942,0.4961112,"['abs', '-', 'c_1', 'cos', 'exp', 'x_1']",abs((0.34-cos(exp(x_1))))
2737,0.16924097,0.43915853,-0.35326892,"['/', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1/0.08)
2738,0.3632419,-1.1407846,0.55368596,"['abs', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","abs(min(0.87,x_1))"
2739,-0.5297367,0.033005767,1.0885108,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.64,x_1)"
2740,0.55457443,0.34837392,-0.5684564,"['abs', 'min', '1', 'x_1', '<PAD>', '<PAD>']","abs(min(1,x_1))"
2741,0.03185284,1.3837441,-0.7352548,"['-', 'abs', 'x_1', 'c_1', '<PAD>', '<PAD>']",(abs(x_1)-0.5)
2742,0.8065969,0.7033776,-0.10457969,"['cos', 'sqrt', '*', 'abs', 'x_1', 'c_1']",cos(sqrt((abs(x_1)*0.93)))
2743,-0.1714754,0.18952161,-0.60019886,"['tan', '*', '3', 'x_1', '<PAD>', '<PAD>']",tan((3*x_1))
2744,-2.8552308,0.52674747,0.9744424,"['log', 'exp', '*', 'c_1', 'asin', 'x_1']",log(exp((0.49*asin(x_1))))
2745,-0.399145,0.29068223,-0.2053262,"['min', '*', 'x_1', 'c_1', 'x_1', '<PAD>']","min((x_1*0.48),x_1)"
2746,0.9019254,0.64886737,-0.46625835,"['+', '*', 'c_1', 'x_1', 'acos', 'x_1']",((0.45*x_1)+acos(x_1))
2747,0.41700125,-0.041096225,0.08048099,"['tan', 'sin', 'cos', 'min', 'c_1', 'x_1']","tan(sin(cos(min(0.78,x_1))))"
2748,0.27923432,1.4321419,0.68154955,"['+', 'x_1', '/', 'c_1', 'exp', 'x_1']",(x_1+(0.66/exp(x_1)))
2749,0.5056391,1.0396205,-0.123772085,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.88*x_1)
2750,-0.015350722,0.10384046,1.4315848,"['sin', '+', '**', 'c_1', 'x_1', 'x_1']",sin(((0.71**x_1)+x_1))
2751,-0.10418792,0.020191483,1.9037404,"['asin', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","asin(max(0.62,x_1))"
2752,-0.12414861,0.1280343,-1.9420583,"['sqrt', 'abs', 'max', 'c_1', 'x_1', '<PAD>']","sqrt(abs(max(0.25,x_1)))"
2753,0.055966865,-1.4572259,0.98443663,"['**', 'acos', '*', 'c_1', 'x_1', 'x_1']",(acos((0.25*x_1))**x_1)
2754,-0.5667896,-0.5418931,-0.99458885,"['abs', 'cos', '+', 'c_1', 'x_1', '<PAD>']",abs(cos((0.69+x_1)))
2755,-2.6807022,-0.90746737,-1.9842985,"['*', '3', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(3*x_1)
2756,-0.0059381723,0.5159536,-1.1353719,"['*', '2', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(2*x_1)
2757,-0.28905842,1.0035616,-0.22270435,"['max', 'asin', 'x_1', 'max', 'c_1', 'x_1']","max(asin(x_1),max(0.65,x_1))"
2758,0.19401717,-0.89131355,-2.105505,"['sqrt', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","sqrt(max(0.24,x_1))"
2759,-0.068582624,-0.0931291,-0.95189744,"['*', 'x_1', '-', '1', 'tan', 'x_1']",(x_1*(1-tan(x_1)))
2760,1.015614,0.32071507,-0.22277676,"['**', 'c_1', '*', 'x_1', 'tan', 'x_1']",(0.42**(x_1*tan(x_1)))
2761,0.57283413,-0.5012821,1.0938275,"['abs', 'exp', '*', 'sqrt', 'x_1', 'c_1']",abs(exp((sqrt(x_1)*0.23)))
2762,1.4799348,0.95739484,-0.48338616,"['/', 'asin', 'abs', 'x_1', 'c_1', '<PAD>']",(asin(abs(x_1))/0.48)
2763,-0.64025503,-0.28882086,0.8601787,"['min', 'cos', 'x_1', '/', 'c_1', 'x_1']","min(cos(x_1),(0.12/x_1))"
2764,-0.5422317,0.15898596,-0.78211373,"['log', 'asin', 'cos', '*', 'c_1', 'x_1']",log(asin(cos((0.64*x_1))))
2765,0.036853194,-1.6657741,-0.3065828,"['tan', 'min', 'c_1', 'tan', 'acos', 'x_1']","tan(min(0.49,tan(acos(x_1))))"
2766,-0.72955704,1.4155893,-0.37708187,"['abs', '/', 'c_1', 'x_1', '<PAD>', '<PAD>']",abs((0.9/x_1))
2767,-1.4175948,-0.6137328,-0.22057948,"['/', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1/0.64)
2768,0.24480718,0.6710103,-0.01324524,"['**', 'cos', 'max', 'c_1', 'x_1', 'x_1']","(cos(max(0.46,x_1))**x_1)"
2769,0.8279671,0.23182605,0.9616957,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.62,x_1)"
2770,2.43889,1.5686647,1.5813962,"['asin', 'abs', '*', 'c_1', 'x_1', '<PAD>']",asin(abs((0.68*x_1)))
2771,1.2351048,0.57126904,-0.9544207,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.6,x_1)"
2772,0.0681709,1.3371755,0.3268028,"['tan', 'exp', '/', 'c_1', 'x_1', '<PAD>']",tan(exp((0.98/x_1)))
2773,0.118736506,-0.24727283,0.44391978,"['/', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.28/x_1)
2774,0.017306775,2.405291,-1.6656445,"['/', 'c_1', 'max', 'cos', 'x_1', 'x_1']","(0.75/max(cos(x_1),x_1))"
2775,-1.5618712,1.5254884,0.75836444,"['asin', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",asin((0.55*x_1))
2776,-0.9418237,0.19935384,-0.38202274,"['+', 'c_1', 'abs', 'tan', 'abs', 'x_1']",(0.87+abs(tan(abs(x_1))))
2777,0.2163688,0.21211138,-0.7136133,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.42,x_1)"
2778,-0.9290802,-0.1470531,1.4125217,"['asin', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","asin(min(0.71,x_1))"
2779,-3.5636425,-0.013005948,-0.8396364,"['log', 'sin', 'abs', '*', 'c_1', 'x_1']",log(sin(abs((0.81*x_1))))
2780,-0.10971962,0.5454902,-0.8235294,"['/', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.15/x_1)
2781,-0.83407116,-3.214668,0.9386008,"['tan', '**', 'c_1', 'sin', 'sin', 'x_1']",tan((0.42**sin(sin(x_1))))
2782,1.0003747,0.51084775,1.0681964,"['**', 'sqrt', 'sin', 'cos', 'x_1', 'c_1']",(sqrt(sin(cos(x_1)))**0.03)
2783,-0.39851487,0.91997945,1.014893,"['min', '1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(1,x_1)"
2784,0.30142546,0.072262675,0.94025004,"['+', 'c_1', 'exp', 'tan', 'x_1', '<PAD>']",(0.57+exp(tan(x_1)))
2785,0.019411031,-0.009869821,-0.35276583,"['exp', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","exp(max(0.91,x_1))"
2786,-0.7626991,0.8045138,-0.7909677,"['max', 'asin', 'x_1', '/', 'x_1', 'c_1']","max(asin(x_1),(x_1/0.35))"
2787,0.016263306,0.23328242,0.8932941,"['-', 'abs', 'sin', 'acos', 'x_1', 'c_1']",(abs(sin(acos(x_1)))-0.68)
2788,-1.1174641,-2.7654276,-0.61787766,"['sin', 'exp', '+', 'c_1', 'x_1', '<PAD>']",sin(exp((0.21+x_1)))
2789,-0.51870614,2.9869573,-2.2186966,"['min', '0', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0,x_1)"
2790,0.670035,0.101804435,-0.25007713,"['acos', 'cos', 'asin', 'min', 'x_1', 'c_1']","acos(cos(asin(min(x_1,0.45))))"
2791,-0.5438963,0.5529014,-0.68657,"['/', '*', 'c_1', 'abs', 'x_1', 'x_1']",((0.98*abs(x_1))/x_1)
2792,0.24429865,0.39397722,0.34243283,"['/', 'x_1', '-', 'x_1', 'c_1', '<PAD>']",(x_1/(x_1-0.77))
2793,-0.6261755,-0.49936455,1.244311,"['-', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1-0.3)
2794,-1.3987706,0.28798437,-1.048458,"['-', 'max', 'c_1', 'x_1', 'cos', 'x_1']","(max(0.68,x_1)-cos(x_1))"
2795,-0.039519634,0.7331856,-0.5157007,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.58+x_1)
2796,-0.54984945,0.22661833,-0.31546012,"['exp', '**', '**', 'c_1', 'x_1', 'x_1']",exp(((0.12**x_1)**x_1))
2797,-0.9865903,0.4282445,-1.8796146,"['cos', 'exp', '/', 'x_1', 'c_1', '<PAD>']",cos(exp((x_1/0.88)))
2798,0.021049112,-1.4003367,-0.53683764,"['*', 'c_1', 'exp', 'sin', 'x_1', '<PAD>']",(0.51*exp(sin(x_1)))
2799,1.1883498,-0.08107187,1.5338577,"['**', 'abs', 'x_1', 'c_1', '<PAD>', '<PAD>']",(abs(x_1)**0.55)
2800,-0.8706211,0.7761527,-1.4556615,"['**', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.01**x_1)
2801,0.6973209,0.054349657,-0.8632598,"['asin', 'cos', 'max', 'c_1', 'x_1', '<PAD>']","asin(cos(max(0.36,x_1)))"
2802,-0.47894996,0.1941584,0.674003,"['sin', '**', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.15**x_1))
2803,-0.9482845,0.5309168,-0.59138834,"['sin', '+', 'x_1', 'max', 'c_1', 'x_1']","sin((x_1+max(0.0,x_1)))"
2804,-0.6877859,1.6139865,1.0016181,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.09*x_1)
2805,-1.3077643,-0.6798871,-0.32892302,"['max', '0', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0,x_1)"
2806,0.7528472,1.3287575,0.0067902207,"['abs', 'sqrt', 'cos', 'max', 'c_1', 'x_1']","abs(sqrt(cos(max(0.78,x_1))))"
2807,0.9970783,1.1985354,-0.48291266,"['/', 'min', 'exp', 'x_1', 'x_1', 'c_1']","(min(exp(x_1),x_1)/0.19)"
2808,0.5310578,0.14085957,1.607928,"['min', '-', 'x_1', 'c_1', 'x_1', '<PAD>']","min((x_1-0.87),x_1)"
2809,-0.8658141,-0.77270675,0.3107124,"['+', 'x_1', 'max', 'c_1', 'x_1', '<PAD>']","(x_1+max(0.13,x_1))"
2810,0.8976233,-0.49796498,-1.7828403,"['sqrt', 'sin', '**', 'x_1', '2', '<PAD>']",sqrt(sin((x_1**2)))
2811,0.22575715,-0.23412438,-1.5062683,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.59*x_1)
2812,0.7225474,-1.9989837,-0.33925995,"['sin', 'min', 'c_1', 'x_1', '<PAD>', '<PAD>']","sin(min(0.82,x_1))"
2813,0.46996936,-0.6078488,-1.0862142,"['exp', '*', 'x_1', '+', 'x_1', '1']",exp((x_1*(x_1+1)))
2814,0.53353274,-0.28013295,1.329024,"['+', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.19+x_1)
2815,0.0692792,-2.0598269,1.9694982,"['max', 'exp', 'x_1', '-', 'x_1', 'c_1']","max(exp(x_1),(x_1-0.87))"
2816,-0.31315103,-0.10941323,-0.52047324,"['**', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.92**x_1)
2817,0.06207272,0.211654,0.7436083,"['**', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.79**x_1)
2818,-1.3506749,0.42964146,0.631797,"['log', 'max', 'c_1', 'x_1', '<PAD>', '<PAD>']","log(max(0.79,x_1))"
2819,-0.87004936,-0.56340945,0.5398278,"['sin', '+', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.1+x_1))
2820,-0.78918105,-2.6653574,-0.124098465,"['max', 'tan', 'x_1', '*', 'c_1', 'x_1']","max(tan(x_1),(0.2*x_1))"
2821,-0.10249145,-0.5642386,-0.20929715,"['sin', '**', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.24**x_1))
2822,-0.72562355,-0.8669806,-0.2321513,"['+', '*', 'c_1', 'asin', 'x_1', 'x_1']",((0.93*asin(x_1))+x_1)
2823,-0.49458027,0.049600363,0.59436995,"['*', '2', 'abs', 'x_1', '<PAD>', '<PAD>']",(2*abs(x_1))
2824,-1.4128147,-0.861117,-0.34767163,"['*', '2', 'abs', 'x_1', '<PAD>', '<PAD>']",(2*abs(x_1))
2825,0.4095505,-0.15610118,0.4390843,"['/', 'c_1', 'log', 'cos', 'x_1', '<PAD>']",(0.86/log(cos(x_1)))
2826,0.30268362,0.15215033,-0.7905306,"['-', 'x_1', 'c_1', '<PAD>', '<PAD>', '<PAD>']",(x_1-0.46)
2827,0.41912606,-0.10249715,-1.9248322,"['**', 'sin', 'exp', 'x_1', 'c_1', '<PAD>']",(sin(exp(x_1))**0.87)
2828,0.13053451,-0.9820138,-0.13049321,"['max', '**', 'abs', 'x_1', 'x_1', 'c_1']","max((abs(x_1)**x_1),0.16)"
2829,-0.056774333,0.59216624,-0.3367382,"['sin', '+', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.89+x_1))
2830,-2.286326,-0.059426248,-1.1158293,"['sin', 'cos', 'log', '**', 'x_1', '2']",sin(cos(log((x_1**2))))
2831,-0.7624119,0.8273134,-0.40015078,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.01,x_1)"
2832,-1.235107,0.33773357,-0.42942613,"['sin', '*', 'c_1', 'x_1', '<PAD>', '<PAD>']",sin((0.83*x_1))
2833,0.17940813,0.27134228,-0.5765508,"['exp', '/', 'c_1', 'x_1', '<PAD>', '<PAD>']",exp((0.11/x_1))
2834,0.39325437,0.44949207,-0.005451262,"['*', 'c_1', 'exp', 'x_1', '<PAD>', '<PAD>']",(0.06*exp(x_1))
2835,0.72004914,0.5402245,1.7261244,"['sin', 'sin', '**', 'c_1', 'x_1', '<PAD>']",sin(sin((0.48**x_1)))
2836,-0.6902046,-0.27484742,-1.5535076,"['**', 'max', 'acos', 'x_1', 'x_1', 'c_1']","(max(acos(x_1),x_1)**0.27)"
2837,0.24233988,0.46672446,1.3858746,"['*', 'c_1', 'sin', 'cos', 'tan', 'x_1']",(0.55*sin(cos(tan(x_1))))
2838,-1.4364425,0.215435,-2.5220864,"['tan', '+', 'x_1', 'min', 'c_1', 'x_1']","tan((x_1+min(0.92,x_1)))"
2839,-0.6169584,0.77533937,-0.1726845,"['tan', 'exp', '**', 'c_1', 'x_1', '<PAD>']",tan(exp((0.47**x_1)))
2840,-0.41048247,0.33732644,-1.0967057,"['-', 'max', 'c_1', 'x_1', 'x_1', '<PAD>']","(max(0.38,x_1)-x_1)"
2841,0.70753044,2.0791054,0.5846175,"['sqrt', '-', '1', 'x_1', '<PAD>', '<PAD>']",sqrt((1-x_1))
2842,1.4859169,0.106593594,-0.5224403,"['**', 'abs', 'x_1', '*', 'c_1', 'x_1']",(abs(x_1)**(0.49*x_1))
2843,0.18845917,0.6126244,-0.6799153,"['/', 'abs', 'x_1', 'max', 'c_1', 'x_1']","(abs(x_1)/max(0.93,x_1))"
2844,-0.75121534,1.5569574,0.37403288,"['min', '*', 'c_1', 'acos', 'x_1', 'x_1']","min((0.11*acos(x_1)),x_1)"
2845,1.0625844,0.33686253,-0.7152928,"['**', 'max', 'c_1', 'x_1', 'x_1', '<PAD>']","(max(0.65,x_1)**x_1)"
2846,-0.5415899,-0.10761004,-0.13210364,"['exp', 'abs', '-', 'c_1', 'x_1', '<PAD>']",exp(abs((0.76-x_1)))
2847,-1.193459,-0.49412096,1.1199636,"['max', '/', 'c_1', 'tan', 'x_1', 'x_1']","max((0.77/tan(x_1)),x_1)"
2848,-0.15225509,-0.53728473,-0.17561798,"['max', 'cos', 'x_1', '-', 'c_1', 'x_1']","max(cos(x_1),(0.21-x_1))"
2849,0.9896427,-0.020672485,-0.3702948,"['*', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.39*x_1)
2850,0.8629621,0.4157452,-0.670673,"['abs', '+', 'x_1', 'max', 'c_1', 'x_1']","abs((x_1+max(0.79,x_1)))"
2851,-0.6464195,-0.1328668,2.7110841,"['*', 'c_1', 'cos', 'sin', 'x_1', '<PAD>']",(0.43*cos(sin(x_1)))
2852,-2.4713423,-0.27285498,-0.14867453,"['min', '+', 'x_1', 'c_1', 'x_1', '<PAD>']","min((x_1+0.6),x_1)"
2853,0.2228405,0.30544,1.0114605,"['-', '/', 'x_1', 'c_1', 'x_1', '<PAD>']",((x_1/0.11)-x_1)
2854,2.0234053,-0.8057488,0.53801334,"['*', 'x_1', '+', 'c_1', 'x_1', '<PAD>']",(x_1*(0.14+x_1))
2855,-4.08056,0.020420097,0.4785864,"['/', '1', 'abs', 'x_1', '<PAD>', '<PAD>']",(1/abs(x_1))
2856,0.46398062,1.7285463,0.6409741,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.88,x_1)"
2857,-2.0951366,0.46492904,-0.3493756,"['-', '+', 'x_1', 'sin', 'x_1', 'c_1']",((x_1+sin(x_1))-0.84)
2858,-1.6639099,-0.15282616,0.23726112,"['*', 'x_1', '+', 'c_1', 'tan', 'x_1']",(x_1*(0.1+tan(x_1)))
2859,-0.34768295,1.6103113,0.5392563,"['-', 'x_1', '/', 'c_1', 'acos', 'x_1']",(x_1-(0.45/acos(x_1)))
2860,-1.6187459,-1.0087515,0.09559867,"['exp', 'sin', '*', 'c_1', 'asin', 'x_1']",exp(sin((0.95*asin(x_1))))
2861,-0.7760194,-0.6198537,-0.4545855,"['*', 'x_1', '+', 'c_1', 'x_1', '<PAD>']",(x_1*(0.01+x_1))
2862,-2.7589285,-0.48184898,-0.8254383,"['sin', '/', 'x_1', 'min', 'c_1', 'x_1']","sin((x_1/min(0.4,x_1)))"
2863,-0.5612621,0.7520971,-0.22055066,"['*', 'c_1', 'abs', 'x_1', '<PAD>', '<PAD>']",(0.03*abs(x_1))
2864,-0.109133154,0.016264796,1.7276412,"['sin', 'log', '+', 'c_1', 'cos', 'x_1']",sin(log((0.13+cos(x_1))))
2865,1.7929498,0.69490296,1.297627,"['-', 'c_1', 'tan', 'sin', 'abs', 'x_1']",(0.65-tan(sin(abs(x_1))))
2866,-0.97933835,-0.55976737,0.58557683,"['+', 'x_1', 'sqrt', 'max', 'c_1', 'x_1']","(x_1+sqrt(max(0.18,x_1)))"
2867,0.34299037,-1.4154161,0.18221287,"['exp', '**', 'x_1', '2', '<PAD>', '<PAD>']",exp((x_1**2))
2868,-0.14424314,0.90696025,-0.9408251,"['-', '*', '2', 'x_1', 'exp', 'x_1']",((2*x_1)-exp(x_1))
2869,1.79372,0.54926175,-2.0062487,"['*', 'c_1', 'sin', 'cos', 'tan', 'x_1']",(0.76*sin(cos(tan(x_1))))
2870,-0.8472788,0.9535056,0.31045797,"['max', 'sin', 'x_1', 'min', 'c_1', 'x_1']","max(sin(x_1),min(0.06,x_1))"
2871,-0.57203966,-1.0691142,1.4322927,"['**', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']",(0.13**x_1)
2872,0.6607661,0.80606914,0.062045813,"['min', '+', 'c_1', 'tan', 'x_1', 'x_1']","min((0.56+tan(x_1)),x_1)"
2873,0.56300133,0.34696913,0.94270194,"['sin', 'acos', 'max', 'c_1', 'x_1', '<PAD>']","sin(acos(max(0.62,x_1)))"
2874,1.0191208,0.22854343,-0.7558839,"['min', '-', 'x_1', 'c_1', 'asin', 'x_1']","min((x_1-0.1),asin(x_1))"
2875,-0.183467,0.8262125,-0.99503267,"['abs', '-', 'c_1', 'asin', 'x_1', '<PAD>']",abs((0.61-asin(x_1)))
2876,-0.1661112,1.3813089,-0.5421706,"['/', 'c_1', 'tan', 'x_1', '<PAD>', '<PAD>']",(0.97/tan(x_1))
2877,0.19474031,-2.0763671,0.8684254,"['sin', 'max', '*', 'x_1', 'c_1', 'x_1']","sin(max((x_1*0.31),x_1))"
2878,-0.4987328,-0.011965483,0.10025785,"['abs', '-', 'c_1', 'sin', 'x_1', '<PAD>']",abs((0.85-sin(x_1)))
2879,-1.9497595,-0.8290586,1.2241211,"['max', '/', 'tan', 'x_1', 'x_1', 'c_1']","max((tan(x_1)/x_1),0.84)"
2880,-0.4045698,2.2067287,-0.89282846,"['*', 'c_1', 'abs', 'sin', 'x_1', '<PAD>']",(0.35*abs(sin(x_1)))
2881,-1.1074438,0.8677065,0.23904938,"['-', 'c_1', 'sin', 'exp', 'x_1', '<PAD>']",(0.9-sin(exp(x_1)))
2882,0.47006613,0.78945,-0.40079832,"['/', 'cos', 'x_1', 'c_1', '<PAD>', '<PAD>']",(cos(x_1)/0.69)
2883,-1.139797,-1.1733525,-0.4516882,"['min', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","min(0.83,x_1)"
2884,0.64179134,-0.43278137,-0.51361525,"['-', 'asin', '*', 'c_1', 'x_1', 'x_1']",(asin((0.24*x_1))-x_1)
2885,1.1170322,0.58860004,1.3757887,"['max', '+', 'c_1', 'exp', 'x_1', 'x_1']","max((0.48+exp(x_1)),x_1)"
2886,2.5243459,-0.50969255,-0.84950364,"['asin', 'asin', 'asin', '*', 'c_1', 'x_1']",asin(asin(asin((0.59*x_1))))
2887,0.9878861,0.94414586,-0.7608082,"['*', '*', 'c_1', 'x_1', 'tan', 'x_1']",((0.46*x_1)*tan(x_1))
2888,-0.73186773,-0.9969652,0.03842157,"['max', 'c_1', 'x_1', '<PAD>', '<PAD>', '<PAD>']","max(0.38,x_1)"
2889,0.3673761,-1.784709,-0.307846,"['/', 'c_1', 'exp', 'x_1', '<PAD>', '<PAD>']",(0.62/exp(x_1))
2890,-0.20869786,0.73604214,-0.91294324,"['*', 'c_1', 'asin', 'x_1', '<PAD>', '<PAD>']",(0.02*asin(x_1))
2891,-1.2120981,0.64257,-0.09487724,"['-', '+', 'c_1', 'x_1', 'exp', 'x_1']",((0.78+x_1)-exp(x_1))
2892,0.017800022,0.24159428,-0.12245999,"['*', 'c_1', 'log', 'abs', 'x_1', '<PAD>']",(0.71*log(abs(x_1)))
2893,-0.1298279,0.33844557,-1.0308506,"['*', 'c_1', 'exp', 'x_1', '<PAD>', '<PAD>']",(0.54*exp(x_1))
